,result,score,target
279,NEUTRAL,0.6415075063705444,"In more recent months, Scott explored darker rhetoric on the campaign trial in an apparent attempt to bolster his dwindling hopes of capturing the nomination. During the second Republican primary debate in late September, Scott implied that slavery had been more bearable for Black Americans than the Great Society, President Lyndon Johnson’s anti-poverty program that led to the creation of social welfare programs like Medicare and Medicaid. The comment won praise from Fox News commentators and sparked outrage among Scott’s critics, who accused Scott of downplaying the atrocities of slavery."
280,NEGATIVE,0.21251444518566132,"Weeks after that incident, Scott lambasted Biden over his response to the attacks carried out by Hamas on 7 October, which killed more than 1,400 Israelis. Blasting Biden’s foreign policy agenda, Scott accused the president of inadvertently causing the violence."
281,NEUTRAL,0.4787917733192444,"Scott later applauded the Israeli prime minister, Benjamin Netanyahu, for his “restraint” in his response to the Hamas attacks. At the time Scott made the comment, Israeli airstrikes in Gaza had already reportedly killed a large number of Palestinians."
282,POSITIVE,0.7531892657279968,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
283,NEUTRAL,0.44008582830429077,"Despite Scott’s pivot to more severe rhetoric, his level of support in national primary polls remained in the low single digits, leaving him with no path to the nomination. Scott announced in October that he would shift his campaign resources to Iowa, zeroing in on the first voting state in a last-ditch effort to revive his campaign."
284,NEGATIVE,0.30451568961143494,"But that strategy failed to lift Scott’s polling numbers, and he has now formally suspended his campaign, as Trump cements his status as the clear frontrunner in the race."
285,POSITIVE,0.7826036214828491,Fulton county prosecutors have asked the judge overseeing the 2020 election subversion case against Donald Trump and his co-defendants in Georgia to immediately impose an “emergency” protective order over the discovery materials to prevent potential future leaks of evidence.
286,NEUTRAL,0.4536687731742859,"The request came after several media outlets published details of videotaped statements that former Trump lawyers Jenna Ellis, Sidney Powell and Kenneth Chesebro gave as part of plea deals to avoid being tried as racketeering co-defendants with the former president."
287,NEUTRAL,0.6674103736877441,"The Fulton county district attorney Fani Willis had previously asked for a protective order for the discovery materials in the case. But citing the leak of several of the “proffer” interviews, Willis renewed the request on Tuesday to Fulton county superior court judge Scott McAfee."
288,POSITIVE,0.7122805714607239,"“The release of these confidential video recordings is clearly intended to intimidate witnesses,” the filing said, “subjecting them to harassment and threats prior to trial, constitutes indirect communication about the facts of this case with co-defendants and witnesses”."
289,NEGATIVE,0.27381810545921326,"Trump has pleaded not guilty to charges that he and 18 co-defendants engaged in racketeering activity and conspired to overturn the results of the 2020 election results in the state of Georgia. To date, three of Trump’s ex-lawyers and a local Republican operative have taken plea deals."
290,POSITIVE,0.7254674434661865,"The actual motivation for the leaks were unclear. Ellis’s testimony, for instance, was widely seen as damaging to Trump – and the move to seek a protective order amounted to an aggressive play by prosecutors to suppress discussion of the proffers leading up to trial."
291,NEUTRAL,0.5085181593894958,"Willis also said in the filing that she would take the unusual step of refusing to send copies of the video recordings to defense lawyers, and that they would instead have to watch the recordings at her office in downtown Atlanta, where they could only take notes."
292,NEGATIVE,0.3624262511730194,"In the separate federal 2020 election subversion case brought against Trump in Washington, the discovery materials were subject to a protective order almost as soon as Trump was charged. But special counsel prosecutors have not forced Trump’s lawyers to only view the discovery in person."
293,NEUTRAL,0.6570266485214233,"The prosecutors disclosed in their submission to the judge some back-and-forth communications they had with a couple defense lawyers over the leaks, including with Trump’s lawyer Steve Sadow, who had asked the district attorney’s office to state they had not leaked the material."
294,NEGATIVE,0.39362630248069763,"Get all the latest updates from court as Trump faces several criminal cases, starting later this year."
295,POSITIVE,0.7531892657279968,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
296,NEUTRAL,0.5918192267417908,"“The state had nothing to do with leaking any information to the media!” replied Nathan Wade, one of the top prosecutors on the case."
297,NEUTRAL,0.4882616102695465,"But then a lawyer for Harrison Floyd, a Trump ally charged with harassing Georgia election worker Ruby Freeman, replied to the email chain on Tuesday morning, writing, “It was Harrison Floyd’s team.” The lawyer later said the statement was a typo and that they were not the leak."
298,NEUTRAL,0.6842138171195984,"Willis first requested a protective order on 27 September. The delay with the protective order, according to a person familiar with the matter, has been over a protracted negotiation between the district attorney’s office and all 19 co-defendants over the language in the order."
299,NEUTRAL,0.6669405698776245,Donald Trump’s eldest son hailed the “sexiness” of his father’s properties after returning to the stand at the $250m fraud trial over the former president’s real estate empire.
300,POSITIVE,0.7164178490638733,Lawyers for the Trump Organization summoned Donald Trump Jr at the start of the seventh week of the New York civil trial.
301,POSITIVE,0.7912506461143494,"He showered praise on his father, who was not present in court on Monday. The former president “has been good at finding value, doing something differently” and identifying “sexiness within a real estate project”, Trump Jr said."
302,POSITIVE,0.8074968457221985,"This helped the company attract licensing deals with other developers who wanted to emulate his style, Trump Jr suggested, adding that his father had “built some of the most incredible assets in the world”."
303,POSITIVE,0.7060642242431641,"“It’s just a sexy place,” he said of Trump Tower. The ex-president “really created a market for a sexy condominium”, his son told the court."
304,NEUTRAL,0.5857884883880615,"The New York attorney general’s office is suing Donald Trump, his adult sons and other executives at the Trump Organization for inflating the value of assets on financial statements. They rested their case after Ivanka Trump testified last Wednesday."
305,NEUTRAL,0.4795728623867035,"Trump faces a fine of at least $250m if found guilty at the end of the trial. The New York judge Arthur Engoron has already ruled Trump should have his business licenses revoked for fraud, although the ruling is going through an appellate court."
306,NEUTRAL,0.6470776200294495,"The former president and three of his children – Trump Jr, Eric and Ivanka – have already been summoned to give evidence at trial by lawyers for the New York attorney general. Now defense lawyers are working through their own witness list."
307,NEUTRAL,0.49279263615608215,"While Trump Jr and Eric are executive vice-presidents at the Trump Organization and named defendants alongside their father, Ivanka left the business in 2017 to serve in the White House, and is not a defendant."
308,NEGATIVE,0.39362630248069763,"Get all the latest updates from court as Trump faces several criminal cases, starting later this year."
309,POSITIVE,0.7531892657279968,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
310,NEUTRAL,0.5327188968658447,"In court Trump Jr described himself as the “big-picture deals guy”, while Eric was said to be involved in the day-to-day operations of the family business. Both brothers are “much more responsible than prior to 2017”, when their father assumed the presidency, he said."
311,NEGATIVE,0.369057834148407,"Since 2021, however, when Trump left office, he “could get involved, and he chooses to, on certain things”, Trump Jr said."
312,POSITIVE,0.7170754075050354,"After concluding his testimony on Monday afternoon, the eldest Trump son reiterated previous criticisms of Letitia James, the New York attorney general, outside court. There is “no actual person complaining other than the attorney general herself”, he suggested."
313,NEUTRAL,0.5640999674797058,"Joe Biden should sharpen his economic message by acknowledging voters’ pain and drawing a more direct contrast with Donald Trump to revive his ailing poll numbers, according to research presented to the White House and seen by the Guardian."
314,NEUTRAL,0.5050825476646423,"Surveys by the Progressive Change Campaign Committee (PCCC), a grassroots organisation aligned with Senator Elizabeth Warren, found that voters trust Republicans over Democrats to handle the economy – but there are ways to close the gap by highlighting Trump’s past mistakes and threat to social security."
315,NEUTRAL,0.5882008075714111,"“We cannot just repeat over and over again that the economy is doing great and expect repetition to win us the trust of the public,” said Adam Green, cofounder of the PCCC, who has held meetings with top officials in the White House, House of Representatives and Senate Democratic leadership and senior political operatives around Washington."
316,NEGATIVE,0.26655301451683044,"America’s economy is performing well by most measures. Gross Domestic Product (GDP) rose at a 4.9% annual rate during the July to September quarter, defying predictions of a recession. Unemployment is at its lowest level for half a century and inflation has fallen to the lowest rate in any G7 country."
317,NEUTRAL,0.5049861073493958,"But it appears that the public are not buying “Bidenomics”. In a recent New York Times and Siena College opinion poll, voters said they prefer Trump – the frontrunner for the Republican presidential nomination – over Biden on the economy by a 59% to 37% margin."
318,NEUTRAL,0.5534282326698303,"National polling conducted by the PCCC and the Data for Progress thinktank from September to November rings further alarm bells going into Biden’s re-election campaign. Asked which party they trust more to handle the economy, 42% of likely voters say Republicans, 35% say Democrats and 20% say neither. But the research also found that message framing is crucial."
319,NEUTRAL,0.45556211471557617,There are signs that the Biden re-election campaign is increasingly conscious of such dynamics.
320,NEUTRAL,0.6868302822113037,"Whereas the president’s early speeches touting “Bidenomics” focused mainly on his accomplishments, more recently he has been highlighting the perceived threat of Republicans, while White House messaging has featured a “split screen” feature that draws a sharp contrast."
321,NEGATIVE,0.16749359667301178,"The survey found that a message that blames Trump for gutting funding for pandemic preparedness, which left America unprepared for Covid-19, still leaves Democrats with a deficit of 14 percentage points. But asserting that Trump mismanaged the economy by cutting taxes for billionaires and failing to fight back against corporate price gouging on gas and groceries cuts the gap to just four points."
322,NEUTRAL,0.6279668211936951,The PCCC’s research shows that Democrats can drive a contrast over taxing the wealthy to boost social security. The statement “Billionaires and other wealthy Americans should have to pay social security taxes at the same rate as other Americans” has support from 79% of independent voters.
323,NEUTRAL,0.4809381067752838,"Furthermore, the assertion that “Democrats support increasing taxes on billionaires and support increasing funding for programs like social security” gives the party an 11-percentage point lead. While adding a second sentence – “Republicans are pushing to cut taxes on billionaires and are pushing to cut funding for programs like social security” – doubles the advantage to 22 percentage points."
324,POSITIVE,0.7531892657279968,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
325,NEUTRAL,0.4844127297401428,"Green’s Progressive Change Institute found common ground with the White House, Congress and other partners in a recent initiative to crack down on junk fees, staging numerous public events that gained local media coverage. He has had numerous West Wing meetings to discuss the latest findings."
326,POSITIVE,0.7223381996154785,"“When we talked to the White House, Senate folks, House folks, everybody seemed to acknowledge that the data was intuitive and in some cases new. We identified pockets for future conversation strategically."
327,NEUTRAL,0.5165132880210876,"A string of opinion polls have shown Biden trailing Trump in swing states, although Democrats’ strong performance in last week’s state elections, with abortion rights again a key issue, gave the 80-year-old president a timely boost."
328,POSITIVE,0.7681935429573059,But Republicans continue to target “Bidenflation” as a potential vote winner while Democrats have long been criticised for wonky communications that appeal to the head rather than the heart.
